title,link,published
Samsung announces deals and offers on Galaxy wearables: Check details here - Business Standard,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOMlVJQVh6RjFLdV85eDhMTjN0RnFaa2w0VFFISHdFb1pISDlaYk1rMGp1NXVRUGpHTDFuNkVHbV9zTHNmX0twbTFxT2ZiZy1LYUdSTmVaQlcySTdtNDhqdWFmOE5WMFoyVDcxeUJSU3B5T3ZXbTk3cU1TdmZ5TDMtazNXMFUyLVV3RUNqdUNPVW5PcDVUbjFaMUpCd09waDlOTHRLbHdYbW1QNzZHYjJkWU4wM3d1TzN4Q2FicTkyTEQzZVJCNElWajJXRUpscG93OG1YbmtxSkZTZlVoMjU3NdIB5gFBVV95cUxNQWhoblVrdGJsSDlRYWxmWW1MNVA2elNfaDdYTlRFM084dUpOYmQ4eEo2bHhIX2Y4SnZIYWMtOGZLNTI5ZzBQUjBzS1Q3QXBLQTRJLUZZcVB6M29vbjBaNnhBQUtCd3d2SVdBb0FtcERicC1YcGxBVUJ1c0daZTNlNDFCNFZPLWpFd2FpQU9nbjdIa2RrVEVTWWQ1N1JTX3Zack5mVTNvZWFQb2NfUGtwSXVwdHVvZUduaFFUM0ZvcUpMWFZRWlNENjhQT3FHSXRsRUo4cThNd0p6OVFmODI5WDZJSDhuZw?oc=5,"Fri, 20 Dec 2024 08:00:00 GMT"
"Nothing Phone 3a, 3a Pro to go on sale today: Price, deals, specs and more - India Today",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNUTNvZlNPOG9kRkNvbW8xekhMOWxwbUtRdXZSRUlSQmMtMkRybW9Xa0cxVVVma2dOTHljV1o4YVBDTDNvR29pQ2JYUlBONVBpNmIwZW9ubUV3MDNsQ1pxS2w4bnA2c2NKdXFLekVUejBvZlY5ajJ0NEdsME8zQm5GSkpVUjhVQUdMOE9mcGdZRnVmbXNXZmVaU2VZUUg1Smg0dC1ndFlaMVpGMjZDZEh4OThLZDB1ZE5icVJUcDJ0bXF0enZ1ZkE4a1E5azlPTkMwTjdz0gHYAUFVX3lxTE1Jek54UFhITlk0QTBwbEJKaGI5Z3hSMDRXOWZ6VHhFYzBvTW1TWFBxZG40eENOMkUwSGlELWEwSFpaallnY0lUbnBfcUJxMWtRNzVsX1lKQkhmbGlNM213YmI5dDBtWUF5LWxrd0o0a2plN3AzVlp6Q2dMQ3ZULURlNzM0bWMtQ0Z3NjllUEJHb3RqbHJCRGRYMnhiWEhZdmNJQ211RTVhbjhDWmFMQmV3Y1NtV0xleThTVkZLYkhvbGtQNGFCT1VVRmIzcW00ZzRqRENiXzYzVw?oc=5,"Tue, 11 Mar 2025 07:00:00 GMT"
"Bulk Deals on March 5: Goldman Sachs Asset Management exits Sterlite Tech, sells 2.13% stake for ₹84 crore - Mint",https://news.google.com/rss/articles/CBMi-wFBVV95cUxQLXI3ajRJSEU1QlJtSjljeXEydVZnNWpaQkNuNjJEcHVNTVdxN2FkeU9LaHVCaTlabnUyX1huZFQxeTcySUtWcU5PeDJ3RE1ydEdoZmdiMy1qUDFLV1UyS2M1S2JCNkI5TFJxbV9FSUx6Y0cxMko1V3JUYjBCZWFXdTFHcU1raTRkTTgwMTE4TU53MjB1ejZpanFXcW1lTDRhMzZINXo0dmR4TzZ0cHJkZDVOWnJFZ0Q2ekhtcGZNZU45bVZlazh0WWFrMEtSQm5vUzdxR3NQM21wM3FoWF9EV3Q3TnlUd3liZGstYk5GYTNucDYxWUM2V0tvSdIBgAJBVV95cUxPNGhNbTZQLVhDMTJnV09EbDVWeVg1RlJlNVI2NHZsTE1YQWJqVGlCLS1IdElUY0lJanlfMzYyU2VsV0ktakdnRTJwNEItMmlPWUpZTUFPVWZZb2JaMTZjLUQ2M0xpQ013NU8zSjJHZG9vVG5UZXIzMzVTUWxVc0U2Y2VlVGo5Z3kxMVVFYUZPYmdpd1VjMXFyLW5LanpKQi1BaC1obFBqemo1bGxOdFpTalI5TjF1SEJ1Si1Ja1FzbUtxTDc2czJOZUxBMVctWUs3Q05QLXNqd0c3QUgxZXlTNVB3VkllZVRJS2s1MGRkc3pmLUNQMVpoQ213U2JKREdz?oc=5,"Wed, 05 Mar 2025 08:00:00 GMT"
"Bilateral deals, cutting-edge tech take centre stage on Day 2 of Aero India 2025 - BusinessLine",https://news.google.com/rss/articles/CBMi6gFBVV95cUxOTnNtMnRlTGsybnRSekt0elVnU2t0YWd3UXJYbXBNZTRPaXdiajh2RW93Y2NDekpKX3RSVVhoRDF1RjVTclYzLUxTd3BlYjhNYk1jRXZpVW5yV3BsYUtVaFZLVVFsV0V5X1BuMVpPeFpIRElMVXlkeHktWkdnR1ZjcHdiX0NwOWdMYld6M29lWkhXaUZBQk11eVVtM2hZRngzUkEwYzQzcVB6dVdpNVNBQ0F3aE1aT1ZtcVJTVGl2UlNSaDhSMEotd2pzTERoakNaRmZka2poZXVXRlZkUHZRSUdhVUNpaUpFaXfSAfABQVVfeXFMT2lyQUpyaXRmXzZyQU50WVdsMEp2WEpSd0RUVHFtQU96UTN3NHZXMEhOQmt5U1cyX3VxRmtsSGY0ZTEtRks2R0FOZ0tnejdBdEdIRndyZUZsbkZMNmJUeGxRSFVldW5kVnJGYjBNT0phTnQwc3hTSmpCZ0lIYkh6aUlodFY3T3UyVXRJUy1oUzhHeEZtWmY1UWV5bVJsNjhhblVmZEpXcDJHTmlaWmJ1VHZTQmdrWFJUT1JCbV9kZGtkRnhTMmFlWERramgyVDBMcF95UkVVbW1MS2h3cFVBRllSS3VUNkhnZGFNcnVvSmFJ?oc=5,"Tue, 11 Feb 2025 08:00:00 GMT"
"Amazon, Flipkart announce Republic Day sale 2025: Check out dates and deals - The Indian Express",https://news.google.com/rss/articles/CBMi4gFBVV95cUxNZ2JEZmpTUk5od1VLNkI5X28yRE8wRHNiNmFIZVZXb0pQZ1hTb1ZialZYeFFVQmFsaERDbUtrYTdrN0JmOG9pTTV4M2dpc0d3Rmp3MExUaGtLYjdVTVpSQXR4a1hiUFhXLUYwTGZVX19fQ1VmZks0QnVINEViM3M5S2NyeDd1d1R0SDhBQXhPWHltTF9hLXNidmdFSk8yQnlsckNBdUZITlFHMWVlNEY3cjNlZlVabmNFVkFqbkVHY2pCNHc2YjFQdWhRd05YSk8zMmV1OVBYQjRRaFhlNzl2eTN30gHoAUFVX3lxTE9JSVF3U0ZROGVjX2x0ZUZpNnh0UGJwMkxQdlFMU01HaHJBSFU5RUNKa2RXQVVkQlBSUXhZWFdWS3BKVGU2VDZXR051MjdHanhaQXZ3Z2cyTWUtYk93djFmLTAzRWZETEtfcXF6ekNlVnI4VkUwMmRPbGpVUkZlMjBjM3ZwX3VHVzYzbVhVSjB1SGd4akg1SC1hXy1zV0xZbEQxSUVlRVhoRkZrNmIyblBacUJEVmFFWnNoWERaVDN3eWNsOVlaLTc2Ulo3RmlQcmdCVDExeGJFNGp6dnJWc0F5Z3A0WElpc3k?oc=5,"Mon, 13 Jan 2025 08:00:00 GMT"
Amazon Great Indian Festival 2024 to kick off on September 27: Offers and deals teased - The Indian Express,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPaVUydzcyclJRRDZVYnk4empvYVVKcXd3OUdCc0pnNW42QW5XNlVXaW9sR3dSNVh5SlNPTTVOX2xCa0c1TW8zWDVwNE1IY05USUF0Mng2UWdwUXhDLXlacUIwTnRhWHVDNTRWX1ViYTItMDR5enBVTDZ4MUkzRnZEQUg5WEtLT2JxOXJTdHpJcV8weG1WRmJuSml2czVNLTFLbmpVZ1BrUUt5REJoTUZmZjFUOUxnai1ZbFNXbjljbEw5RzJqT3R5VHVGNHhSN2FzaFpMVtIB2wFBVV95cUxNWkYzSkhFekFuQjNBQVVVbFRGZHFkZWt1aTNJaF9zLUZQMHBjRFlLLUNsV1FpV0hzSDYtcEZOeDhWaWtZWVZ4SWlOOUViQnNnM0RUQ1F5QkMtSkE4Y2x4b0pEaEtqNnpSLWx4MG02Tzg3Q3ExanB1NE1GU3VHeTIwNm1DRnYzbEtpNld0U1FtYWlkREI2RVVjSmY5S2szMUFXUXhWdFN4RmM5Q09HWUpmaXhHT3kwamd5OHd6bXp5aXdHbHdRWG9aOHMtUXVwOW1vQ2laQkJXVmtWUnc?oc=5,"Fri, 27 Sep 2024 07:00:00 GMT"
"Samsung Galaxy S24 Ultra 5G available for Rs 51,782 only on Amazon; here's how you can grab the deal - Times of India",https://news.google.com/rss/articles/CBMikAJBVV95cUxPZEg5aF95b29XZHZzdkpTOHlKUl9SMEZGVzVHWDNtb1M0VzAwcENjQzBwTVRuSkVJQ1FzUWlRaGZBekRmbUhseGVzT09XbGw4SG9XVEVtYzMwTE1Oa3VwMmpld0ZnVTAyVlBjZmtHQ3JKX2lwaFV1a3FHdVFEdmRqZDhQWV9vNlNja1ktLTVYWWxGdTBYV1hVY3BfZGtWRk8xTUg3T2ZhTXdvWTc4a0VVaXNtVmlsMW5SR204R3NaclhqUld1RXd1d0w1anFLYzlUM0dmaXR3X0c2U3VOZ21FQVgwbGxGSThwc2I1VDAwU2w5ZFZuWEtPSk83LVZ6MWdFY1lYTHFDRHNGMHF0R3JmctIBlgJBVV95cUxOMlQ0SmhZVzl0VV9zMVc4YjR4N2N4UDdndlNWaUE5SnR5azAxUHRtR2VzMjAtM2liUE9GZk1jLVZIQi0yZXctcWlpTU15WVMyR0MzMEVmdlRLTmJGMmVIalRZTnpzbnJpNjBwYlBHT3ZqcHloUG9teDRncjBOT284WWs5d0MtRkl3ZDdyY0cxTGJjNWtPa0t1TTNsaXdYeE84SXZ2U0hvNVRRTzlxWkpqWXZzUVg5YUhTVWFBVWx4OGpBVlZhU1B6TEdhckJ5T2pwdHpnSGE1ajZwSHpCUWdfWTZzMWVyal9oRG9sWmRUbVRVY0pDTW9uUVVIcXVIb2NUMWJySnM5YWlWd3ZzUzYxQ2Q0dXRlZw?oc=5,"Sat, 08 Mar 2025 08:00:00 GMT"
"iPhone 16 pre-order sale to start today: Know offers, deals and other details - India Today",https://news.google.com/rss/articles/CBMi2gFBVV95cUxNMjVfY2NRSGxVRVZKSnEtRTJnSGhYRzdBQ19BM1plWVhMLVdRelpIXzBnUkpLb3Rfb1dHUmhtenpNcGU3X3VkYVVXYTRpYU9Denk5RlNPcHJFd2hVemdCRTlZRkYzdVdpNFRXQkpWNUlJcmZaOENfMGJnNHIwcnBRQzdXbkdUM0ltOTZFdVc3NWtDT1d0bjFWUzhKRGE1b3h5OFM5d3o1ZUcya3RmbE9wdlBaZmpCOUJlRFFfUS1QbFEwaTQ0NUM4MjB2bEZRNWN3RnNHSE04Wk5KZ9IB3wFBVV95cUxPbkJtTW1aYURXZEpNUnFmVVlGTGhPaFJ5M1pGZl9US3NXd0h0RVhJTFZVNEh5RG9tdWlCWUtlWlhZRjBhTElPOGlreWJhOHlha3hVeTdnSDBITXF5OW9mbGg0QWJXVjMxQ3NsSHp6TW1Eai1UNFl4UXlxcGpFQkw0eUE3Z3M5aU9ELVZuTXJwYl9PeE9HaWVhOVNVcVVvbU5MYTh0dTk2VUZ0R1VWeVhWeExZRGk0a2ZVN0x3cmZBYkIzQ2FCTVNyRklrY0NXMEFsTkN4cU5oNzFadzNYLWhv?oc=5,"Fri, 13 Sep 2024 07:00:00 GMT"
Amazon Prime Day 2024: Your guide to best deals and discounts - The Indian Express,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOOVRYQzAyRlFTTl9Zb3JmaktYaEh2RmJTeWptYTdWRWxIUzQxMlVwdWlmYTZjVFFya1E2Z0JFOWhjcEdsZ2d2UmV0YlA0U1VzMkg4U0pXVWhkYzhIT3RuZU11SHVZS2xRNmg2T2l2NjJqMzU0MnFvR3hPS3JHcXdMUW9admlYby1Ka3VTVk5tR19uNGRHeGhJZXZHYklXajg3ZktaZXk3TUwxVjV1WGp0NThZMjBwb0Nu0gG_AUFVX3lxTE4zQk1HSkFUSkVFbVZ0amdqTHdDdE1VbFFEY2xTWWxTcHBYVUFIa1BnOFp0S0JwUjFDSUY2ZFhNRE9fMUdkdzl6M0FfSjdabHZJTkVMbGlMZGdmc19Wa05tamdkMDNqUWg5MzJzRGpuX3N5STl2VmJvSGdPNHJGMFRveGlDb0VjdjJ2VEJ3WENuNjF5LWoxd3VTQVFzazlBSkl3OXY2WUx5R05URUJKNU5xaWNsdzNLR2Vmd0Y5Zjdj?oc=5,"Tue, 16 Jul 2024 07:00:00 GMT"
"Apple Days Sale: Vijay Sales brings deals on iPhones, iPads, Macs, more - Business Standard",https://news.google.com/rss/articles/CBMi2gFBVV95cUxPd0pXb0RQWTlVLTNkVUV6X2NTQl9OVUNrM3NlM3c4S3dNaldSQ2E0bFk2czFFbGQzcXhJUnQ1Nlp0WFVOaEtXRXc5Q1RXb0VaQm1tYjVvU2swckVpVlNZSGpLS0xqT1oyaTZhXzctQzYyUDNIVzJibFh4QndOX09xd1ptLTR4OGpEUGhibGc5M0FwVS12WWF1UXRrYk9OYUVpRXdVQzFEeFppc1Y3blZwQVVHTEVZRmNneEJtSWQ4SDVvbnh6MHdGd2VoUGctSHRtTW9MMlYwdkJ5QdIB3wFBVV95cUxOZ1ZwX0kyTzlWeTJBcDdtUk13YzdNX3VRRzVNcElER09mYmRtQUZGc2tKQ0M1N0xPbUYzU0NkVzVvc2pUcUdKYjQ5dGtXMFRpelNzNWczWWVtZ2NOVUNjS0JDLTZ0YkRLNHoxeF81V1BUZU42dHpaWExlWFRlV20zSEhiZjNPQU43TTRqdkhQVTE0Q1djNFBuY09LQ3hWSThieGdQT3JmOTd5UklKdHNzSUdqeVV4VHdBem1veWszdlBSZmpJcEZjdXVPT3o4QVJMT3R1dXVQUWhFRHN6Q25r?oc=5,"Mon, 30 Dec 2024 08:00:00 GMT"
Deals on OnePlus smartphones in Amazon sale revealed - Times of India,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQYUhvRGltOWZ2dnBTX2ZxanNXYjlmVGtlVWQ1QXpMdEx2dFBZT0pKMGZpanplS0FIbEZDTUhBeTBxcHB0UmU2YV9OUEc5M0g4ZUhyQVdWWHFvZFBwSl9kekVrZ3MwTnZLYVN3cWlNcmxzVlRuRmMtUFl1WTViVjVLUzRIZDlmVFY0dFRSaGhvWWRPRmI5cWZOal9yR2VUTG5pbWo2ekY5dzB4WlZhV0ZrV0xoWnRlSWZhMF85bnVWSGc1RXRoQTU1MHlCWmFZT21V0gHWAUFVX3lxTFBqbVpJcXlhMnMxbTBvOXNuampnVFlabnpfR0ZTS2VxbWh2ejZzTldoRVVyZ1plenBya0hnUF9ESTFTd2hYMHE2MFdYaE52b0FVczlHQlZEdUlTeGR3a3FJWEd4OGZoUndWTnBXRGNkazBjZVZIWHJpc3VuWU41RUVHVTBURzVVYUF3MExzamozbVM1ZUFvbkhLYUw2YkFpbWl4ZlpwaVkxQjlaS0J5YjZHbkprWlBkYklqLW1IaHoyMkliNDdtSGZKMmxwLWtlWVllWVdXdWc?oc=5,"Thu, 19 Sep 2024 07:00:00 GMT"
"Apple Diwali Sale 2024 kicks off today: Deals on iPhones, MacBooks, and more - Mint",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOU3h5RlpRU2NGX1BESXg2S3hvaVNnSnFoaWcwbXhidGpHZjUtdnUzOTR3S1ZMMGhBVmExM3pNNW9Nbm1MY2kzMXdfNnBvcC1HMXU5VTBHemM3NFg4aWVPdWttSkNHUkxDeDJPZzNENGZHOUNDZ0stMWFWdlhEcExPZzRIY0N3Q1hpZnN0R2pLdHVQOUtkdjU0WFczQ0JoS2Rnbkp6dW03YjNDZ3VEYU1jWVZBSkU5bEE3VUc0eGZaSWcyN0w0Rk5zYjM0S3hNNUdfMHM2MWR3ek9zN2My0gHiAUFVX3lxTE0xTWxlR0RveHlTLWdFRl9KNjNMVHMwdVZFSGRfUmJYUVp0LWtaZUZIWHoyOVhlN19EeVhUcnN6Ml9wdmJvWmJZM2h2ZDh3ZHgzNUNOd0YzV0FfMVJ1MFR0X2NPR0VZUmI3NkNiVC1Pa0pUVUxUanVJWG5YZnZneGQzNUFRNHI1RlFndUZjQWlyVHl0RGc4X1VBMGdIVUxHd1J6VDQ3V0pwLTBvQmc4V1d6MWFueXh5cmV4OGZ3VjFaLWFNRWdjRlJvQXpqTDRWSGtUdk83V3RUX2pINjJEa0ZyaXc?oc=5,"Mon, 30 Sep 2024 07:00:00 GMT"
Black Friday sale: Samsung announces offers and deals on Galaxy wearables - Business Standard,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNeUl4bWluUV80NDNGQkIwS0ZyQjJTNEtyWFBNU0QxTEFodVoya200WjRUQVdtaFZqbVFQR3hJRnpyRG5PM2kyb0VBTEQtVjN6VTdUaXg2ZUVkTTM0b0pkbFNySmI5d0o2TE03SjVMTjhmUkIxUWpLSVRjRlBJOFZOR2VHZlgyMDhOQ2N1eWotTTZEaTVPalRJN0RVQVdOT2dUY3h2aXlERW5VT3lkd29CQ245NzltU1ZUU0xDb3FGNy02UkVjT0xKbS1VZlk1VE5XOVVTSUN5dndhblYzMVlZM9IB5gFBVV95cUxNMlM5ZzFfRFZyRVZzeVUxSkc4LVBnQ3Y3czZEakVsMTZQeFk0enQ2UTUzX2hNV0ZnZFY1QTVabTV5MTdsaWllbk5zUDVFdXZfdVRQeFpDVzdmZjJkMkhUd2tsX1JRdXhKRWtWLS11TEpxNXducnJHN3M2cHAwenF1REhuZWNWcmgtV2hZY2tWUTNVcFJrSzlmNVJYQUNJcjJhMDJieDFMNWJhLVo2SkNfS25fR2NzRTNPeE1wUnVUU3RRTjBGMERNWmhyc3RJTnN6c1hvR2RwZUczNHNVMmVvN05qRXFTZw?oc=5,"Fri, 22 Nov 2024 08:00:00 GMT"
"Flipkart 'Big Bachat Days' sale: Deals and offers on iPhones, Pixels, more - Business Standard",https://news.google.com/rss/articles/CBMi3AFBVV95cUxNQmQ2MmgzdUxJZHhkNVg1VnFWLWl0U3l0NEZTb0tsOEVKVVdfSndsdHB2RnFXbE42VXQyYzRSVFRGZmNfYVllNXdHT3I1R3FjU09IcGNCbXlvQUJ0WjA3NnVUX3dMcXpjeWVydVpsaUN4U0dSeG1EVUYtdzVSMUtYNHRrMEp4YnpTdlpwZDA3eHpuUXZJcjc1c09qSV93WUZhWHRUeUlWMU9BZXVYaDBYQjNROUJOdWxIZDNLMVotSFF2ZjJEeUJTd3JEUTRCZzEzZGpBX0FWbjBDLWVC0gHiAUFVX3lxTFA5RmhsSHNMMW82dTVHNmxzTVRNVkNaR1o5UkVYZ0kxUUw2bG5kakhtenBoNkxQUWhOdWYzd0lBdnk2SUdQZmxmNGJuTTA2ZkdDa3RGQnl3bUZMdDdrZDdWbmJ5bHRNbWFtR3dxSzJDczZwTXZpbFQyR3Q0Tl9WMm9Qbm93TktYR0luVndFSjR4dDg4X1F5Nk5fN3dDRFB3cWlqenZCczRfQ21uV2ZWOUlxRGRHMWRZNWhWN1VrdlNReW05amp3d1dDZkxJY2R0dFRxY1l0OHF6SUhfbUUwNUh1NUE?oc=5,"Wed, 01 Jan 2025 08:00:00 GMT"
"Amazon sale 2025: Best deals on smart TVs; up to 65% off from top TV brands like Samsung, LG, Acer and more - Hindustan Times",https://news.google.com/rss/articles/CBMi-AFBVV95cUxQaXBUaVNXeVVGcG5QSTVHRlJNYkQxak02YTJReGVQRkxrSEUwb3h5TnVXbm9jcXBvS290cFdHdFk2QkYtNVBxNkI3aTUtQ21MRjBoMHJUSGl0eXdnXzNQMGFTTVhuZ0VIVGFkckswdUFtWVhmRW1aM3NqMlZwc1Z2TDRlXzJxZ3Q0WHBYNVJZVW5seDd4TXZkSDc3WkxNWFAxQTFWVjhSZWs1MkJtOVhCdlNIRkU2NlJud0EtWE1CeFRHamVsSlJWdEhfLTF6N3V5NVJSX0FrWTgxNXRFdkF0dlN5WHQwVXJPejZhS3Vjb20xcTJLVTZtaA?oc=5,"Mon, 13 Jan 2025 08:00:00 GMT"
"Amazon Great Indian Festival 2024 to kick off on September 27: Deals on smartphones, wearables, and more - Mint",https://news.google.com/rss/articles/CBMi-wFBVV95cUxNcTNsaUhRMW1UUUVGWmprOXFVeWUweUV3eExQdzhtZGRUMklYUnhfMDZKWE9HWVBiSkFKaGhCTFNzTm5jQmwyN3FKVENtOUVGWTFwTEtyVkxmQWhMMnB1ZFhtSUlySVV3UkUyRU4xQ3NPYXhiNjlyVWstZWVFZVRUOGJ5NE80Q2NKUzhnV3dlODQtT29TTENhdGNWcE4tNU1pb3ludUhYODFEV0h3d2JpY1gtQTRQNVB6UGFfU19PV1JBNkx3MXA0RzNvc2pzTTFaeFpkNmhsRklfQ0hZMVI5c1IyNXRaR1BfVEYxemFTdHZuaHBUbnA3dUJNZ9IBgAJBVV95cUxNLUM1aGgyNEN5VWFTT0gzYWQwY1R2RHZoUkxUa0xfcnhhbFdXLTMyWDFKQ2VhNzhieE5DaDBMWVB1WlVoVWNZWHh6VUVDTjVQVWcwV19WMHp5aU0yYXREcDg4ZmYwc1p4T0RZRWd0NE1uZ1ZBd3MtNE1nZzRRdXNENGV3WTctRklqRXZ2SFI4QW5jN1VMT2ViNHJUVUI1cDlzZ0FCSHJaaFVLR09fQ2NrNWFkUUNVSnZmRGNoOHhJbGk0allONEo3WGlPQnM3R0g4aUpUdWVsUjYtdUY0djJOTXBobHdkMDZ3M05sYWtnUjNNRDR1ZkJtNDZSRDVzOGJI?oc=5,"Tue, 17 Sep 2024 07:00:00 GMT"
"Flipkart GOAT sale tech deals: iPhone 15 for Rs 65,499, Galaxy S23 FE for Rs 33,999, and more - The Indian Express",https://news.google.com/rss/articles/CBMipwFBVV95cUxQQ1VXakJlQzR1TkxGSlVHQ3RQQ2ZaQ0J0c0pqY09fT2FzdGpqdkZGNGJ6UDhBZWppdjU5SHl6SnJRYXRqdGlRbVdfQ2xHeWROejlqLTFTcjZxTnRXaWpUTlBhZlJJYWF0VTA5dGtyLUhEQ0dhVld2eE82MDB0d1VIUFZadW9lVzFLLUVIaHpNRFhWZHVFczBielUtYl8tUW1XV1lJdHlfZ9IBrgFBVV95cUxPU1ktTnZVZWY1T2FlXzFkcFBWanNEQ0VhSXZsclJDaEppR0ptMWFOLTJ5d1F6WF8xWUNjSWxNNkhYcDJBZGJfSDZCZnBTUFoxc1FjYXpUci05a0YwTjJFeGJRMGxrcktvaHVDcXR4ZDAzQVh4MjRoVFB5Z2hJTzZHcXlwZlBuT2hmcVFQOWdJSUxOSmI2ZVVIck8wYmxJS1dwUVE5NW5VX01xZ01jUHc?oc=5,"Tue, 23 Jul 2024 07:00:00 GMT"
Samsung Black Friday sale: Here are the top 5 smartphone deals - The Indian Express,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOSTdNVnlsUVpFNWQ2QnZMUmZNNzMyTnJOLVpDU2JGWlJ5NTYzczAzdDN5RXZONmM5YU9yanQtOE9TajFuVldaZ0pFYV9hQUk1YVNyaXI1VHNLVS1kbzNobHJNYUp5N2F6MXVDWmp5RzlRRENGbmU4SkJhMGpfLWJYZjFOWVhHWGhBWmYyby1BMGJDbE1HemJsc3hMY3FVbGRJeVlVTkpjeGp1aGJRSzFDWjhsN2VNUHNq0gG_AUFVX3lxTE50RjNVTEdiMDltOEZRcmpFcjJCV3RrV09DRm5Pd2Ftcll4Z1Y4aWluOWFZN2V6SDRCaXl4U1pVOEt3UWhYZmZrWF9HdU85VW1sZmtPWW1KVnNIYktvQTFlcUJBZUxZdFMyYkJtV0xqbV9HZUwwSWtoTktHVVYxa2NSUnlDU01yY2lnV0pteGprVVFxLVRZLWtVNzZaSE1vZUoxMHBSLTZBMk00TTFuNDhoY3ZCWERva2dsR0FGQVk0?oc=5,"Tue, 26 Nov 2024 08:00:00 GMT"
